ID,YEAR,MONTH,VALUE,DMFLAG,QCFLAG,LATITUDE,LONGITUDE,STNELEV,NAME
AGM00060656,1961,7,3640,E,,0.733000798332648,0.4928799860034561,0.04639257559125836,TINDOUF
AGM00060656,1961,8,3486,E,,0.733000798332648,0.4928799860034561,0.04639257559125836,TINDOUF
AGM00060656,1961,9,2958,E,,0.733000798332648,0.4928799860034561,0.04639257559125836,TINDOUF
AGM00060670,1961,1,1205,E,,0.7027458558188149,0.5463039693968115,0.09879253567508232,TISKA
AGM00060670,1961,2,1127,E,,0.7027458558188149,0.5463039693968115,0.09879253567508232,TISKA
AGM00060670,1961,3,1587,E,,0.7027458558188149,0.5463039693968115,0.09879253567508232,TISKA
AGM00060670,1961,4,2385,E,,0.7027458558188149,0.5463039693968115,0.09879253567508232,TISKA
AGM00060670,1961,5,2816,E,,0.7027458558188149,0.5463039693968115,0.09879253567508232,TISKA
AGM00060670,1961,6,2995,E,,0.7027458558188149,0.5463039693968115,0.09879253567508232,TISKA
AGM00060670,1961,7,2929,E,,0.7027458558188149,0.5463039693968115,0.09879253567508232,TISKA
AGM00060670,1961,8,2895,E,,0.7027458558188149,0.5463039693968115,0.09879253567508232,TISKA
AGM00060670,1961,9,2563,E,,0.7027458558188149,0.5463039693968115,0.09879253567508232,TISKA
AGM00060686,1961,1,1556,E,,0.676460375971164,0.5205243731194797,0.04201177527192895,BORDJ_BADJ_MOKHTAR
AGM00060686,1961,2,1795,E,,0.676460375971164,0.5205243731194797,0.04201177527192895,BORDJ_BADJ_MOKHTAR
AGM00060686,1961,3,2146,E,,0.676460375971164,0.5205243731194797,0.04201177527192895,BORDJ_BADJ_MOKHTAR
AGM00060686,1961,4,2811,E,,0.676460375971164,0.5205243731194797,0.04201177527192895,BORDJ_BADJ_MOKHTAR
AGM00060686,1961,5,3262,E,,0.676460375971164,0.5205243731194797,0.04201177527192895,BORDJ_BADJ_MOKHTAR
AGM00060686,1961,6,3568,E,,0.676460375971164,0.5205243731194797,0.04201177527192895,BORDJ_BADJ_MOKHTAR
AGM00060686,1961,7,3469,E,,0.676460375971164,0.5205243731194797,0.04201177527192895,BORDJ_BADJ_MOKHTAR
AGM00060686,1961,8,3469,E,,0.676460375971164,0.5205243731194797,0.04201177527192895,BORDJ_BADJ_MOKHTAR
AGM00060686,1961,9,3260,E,,0.676460375971164,0.5205243731194797,0.04201177527192895,BORDJ_BADJ_MOKHTAR
AGM00060690,1961,1,1929,E,,0.6607778903593562,0.5351303852657874,0.04221135615208063,IN_GUEZZAM
AGM00060690,1961,2,1935,E,,0.6607778903593562,0.5351303852657874,0.04221135615208063,IN_GUEZZAM
AGM00060690,1961,3,2366,E,,0.6607778903593562,0.5351303852657874,0.04221135615208063,IN_GUEZZAM
AGM00060690,1961,4,3129,E,,0.6607778903593562,0.5351303852657874,0.04221135615208063,IN_GUEZZAM
AGM00060690,1961,5,3488,E,,0.6607778903593562,0.5351303852657874,0.04221135615208063,IN_GUEZZAM
AGM00060690,1961,6,3641,E,,0.6607778903593562,0.5351303852657874,0.04221135615208063,IN_GUEZZAM
AGM00060690,1961,7,3476,E,,0.6607778903593562,0.5351303852657874,0.04221135615208063,IN_GUEZZAM
AGM00060690,1961,8,3432,E,,0.6607778903593562,0.5351303852657874,0.04221135615208063,IN_GUEZZAM
AGM00060690,1961,9,3374,E,,0.6607778903593562,0.5351303852657874,0.04221135615208063,IN_GUEZZAM
AGXLT074658,1961,1,1126,E,,0.7345992396747348,0.5167947914420958,0.02844027542161461,ADRAR
AGXLT074658,1961,2,1547,E,,0.7345992396747348,0.5167947914420958,0.02844027542161461,ADRAR
AGXLT074658,1961,3,1807,E,,0.7345992396747348,0.5167947914420958,0.02844027542161461,ADRAR
AGXLT074658,1961,4,2571,E,,0.7345992396747348,0.5167947914420958,0.02844027542161461,ADRAR
AGXLT074658,1961,5,3065,E,,0.7345992396747348,0.5167947914420958,0.02844027542161461,ADRAR
AGXLT074658,1961,6,3420,E,,0.7345992396747348,0.5167947914420958,0.02844027542161461,ADRAR
AGXLT074658,1961,7,3596,E,,0.7345992396747348,0.5167947914420958,0.02844027542161461,ADRAR
AGXLT074658,1961,8,3553,E,,0.7345992396747348,0.5167947914420958,0.02844027542161461,ADRAR
AGXLT074658,1961,9,3223,E,,0.7345992396747348,0.5167947914420958,0.02844027542161461,ADRAR
AGXLT104989,1961,1,919,E,,0.7811316431888193,0.5362310666876494,0.010677577088114959,TOUGGOURT
AGXLT104989,1961,2,1285,E,,0.7811316431888193,0.5362310666876494,0.010677577088114959,TOUGGOURT
AGXLT104989,1961,3,1453,E,,0.7811316431888193,0.5362310666876494,0.010677577088114959,TOUGGOURT
AGXLT104989,1961,4,2178,E,,0.7811316431888193,0.5362310666876494,0.010677577088114959,TOUGGOURT
AGXLT104989,1961,5,2668,E,,0.7811316431888193,0.5362310666876494,0.010677577088114959,TOUGGOURT
AGXLT104989,1961,6,2911,E,,0.7811316431888193,0.5362310666876494,0.010677577088114959,TOUGGOURT
AGXLT104989,1961,7,3263,E,,0.7811316431888193,0.5362310666876494,0.010677577088114959,TOUGGOURT
AGXLT104989,1961,8,3133,E,,0.7811316431888193,0.5362310666876494,0.010677577088114959,TOUGGOURT
AGXLT104989,1961,9,2750,E,,0.7811316431888193,0.5362310666876494,0.010677577088114959,TOUGGOURT
AGXLT146043,1961,1,975,E,,0.7685217170456895,0.5264371245592347,0.041911984831853114,HASSI_MESSOUD
AGXLT146043,1961,2,1393,E,,0.7685217170456895,0.5264371245592347,0.041911984831853114,HASSI_MESSOUD
AGXLT146043,1961,3,1654,E,,0.7685217170456895,0.5264371245592347,0.041911984831853114,HASSI_MESSOUD
AGXLT146043,1961,4,2343,E,,0.7685217170456895,0.5264371245592347,0.041911984831853114,HASSI_MESSOUD
AGXLT146043,1961,5,2861,E,,0.7685217170456895,0.5264371245592347,0.041911984831853114,HASSI_MESSOUD
AGXLT146043,1961,6,3074,E,,0.7685217170456895,0.5264371245592347,0.041911984831853114,HASSI_MESSOUD
AGXLT146043,1961,7,3409,E,,0.7685217170456895,0.5264371245592347,0.041911984831853114,HASSI_MESSOUD
AGXLT146043,1961,8,3311,E,,0.7685217170456895,0.5264371245592347,0.041911984831853114,HASSI_MESSOUD
AGXLT146043,1961,9,2978,E,,0.7685217170456895,0.5264371245592347,0.041911984831853114,HASSI_MESSOUD
AGXLT191914,1961,1,729,E,,0.800490543887427,0.5182502379503432,0.053188304560423116,MASCARA_GRISS_ALGERIA
AGXLT191914,1961,2,1113,E,,0.800490543887427,0.5182502379503432,0.053188304560423116,MASCARA_GRISS_ALGERIA
AGXLT191914,1961,3,989,E,,0.800490543887427,0.5182502379503432,0.053188304560423116,MASCARA_GRISS_ALGERIA
AGXLT191914,1961,4,1574,E,,0.800490543887427,0.5182502379503432,0.053188304560423116,MASCARA_GRISS_ALGERIA
AGXLT191914,1961,5,1971,E,,0.800490543887427,0.5182502379503432,0.053188304560423116,MASCARA_GRISS_ALGERIA
AGXLT191914,1961,6,2227,E,,0.800490543887427,0.5182502379503432,0.053188304560423116,MASCARA_GRISS_ALGERIA
AGXLT191914,1961,7,2578,E,,0.800490543887427,0.5182502379503432,0.053188304560423116,MASCARA_GRISS_ALGERIA
AGXLT191914,1961,8,2545,E,,0.800490543887427,0.5182502379503432,0.053188304560423116,MASCARA_GRISS_ALGERIA
AGXLT191914,1961,9,2310,E,,0.800490543887427,0.5182502379503432,0.053188304560423116,MASCARA_GRISS_ALGERIA
AGXLT247289,1961,1,431,E,,0.8044866472426442,0.5367971747357532,0.08462229318431294,BATNA
AGXLT247289,1961,2,734,E,,0.8044866472426442,0.5367971747357532,0.08462229318431294,BATNA
AGXLT247289,1961,3,873,E,,0.8044866472426442,0.5367971747357532,0.08462229318431294,BATNA
AGXLT247289,1961,4,1419,E,,0.8044866472426442,0.5367971747357532,0.08462229318431294,BATNA
AGXLT247289,1961,5,-9999,,,0.8044866472426442,0.5367971747357532,0.08462229318431294,BATNA
AGXLT247289,1961,6,2092,E,,0.8044866472426442,0.5367971747357532,0.08462229318431294,BATNA
AGXLT247289,1961,7,2486,E,,0.8044866472426442,0.5367971747357532,0.08462229318431294,BATNA
AGXLT247289,1961,8,2349,E,,0.8044866472426442,0.5367971747357532,0.08462229318431294,BATNA
AGXLT247289,1961,9,2145,E,,0.8044866472426442,0.5367971747357532,0.08462229318431294,BATNA
AGXLT305380,1961,1,911,E,,0.7845061304665584,0.5362007448853943,0.008482187406446462,EL_OUED
AGXLT305380,1961,2,1283,E,,0.7845061304665584,0.5362007448853943,0.008482187406446462,EL_OUED
AGXLT305380,1961,3,1516,E,,0.7845061304665584,0.5362007448853943,0.008482187406446462,EL_OUED
AGXLT305380,1961,4,2189,E,,0.7845061304665584,0.5362007448853943,0.008482187406446462,EL_OUED
AGXLT305380,1961,5,2676,E,,0.7845061304665584,0.5362007448853943,0.008482187406446462,EL_OUED
AGXLT305380,1961,6,2905,E,,0.7845061304665584,0.5362007448853943,0.008482187406446462,EL_OUED
AGXLT305380,1961,7,3256,E,,0.7845061304665584,0.5362007448853943,0.008482187406446462,EL_OUED
AGXLT305380,1961,8,3118,E,,0.7845061304665584,0.5362007448853943,0.008482187406446462,EL_OUED
AGXLT305380,1961,9,2822,E,,0.7845061304665584,0.5362007448853943,0.008482187406446462,EL_OUED
AGXLT391176,1961,1,1209,E,,0.800490543887427,0.5218888542209617,0.008981139606825667,BENI_SAF_ALGERIA
AGXLT391176,1961,2,1447,E,,0.800490543887427,0.5218888542209617,0.008981139606825667,BENI_SAF_ALGERIA
AGXLT391176,1961,3,1316,E,,0.800490543887427,0.5218888542209617,0.008981139606825667,BENI_SAF_ALGERIA
AGXLT391176,1961,4,1771,E,,0.800490543887427,0.5218888542209617,0.008981139606825667,BENI_SAF_ALGERIA
AGXLT391176,1961,5,2055,E,,0.800490543887427,0.5218888542209617,0.008981139606825667,BENI_SAF_ALGERIA
AGXLT391176,1961,6,2169,E,,0.800490543887427,0.5218888542209617,0.008981139606825667,BENI_SAF_ALGERIA
AGXLT391176,1961,7,2416,E,,0.800490543887427,0.5218888542209617,0.008981139606825667,BENI_SAF_ALGERIA
AGXLT391176,1961,8,2412,E,,0.800490543887427,0.5218888542209617,0.008981139606825667,BENI_SAF_ALGERIA
AGXLT391176,1961,9,2348,E,,0.800490543887427,0.5218888542209617,0.008981139606825667,BENI_SAF_ALGERIA
AGXLT477883,1961,1,964,E,,0.7747378778204719,0.5291660867621986,0.054086418521105684,GHARDAIA
AGXLT477883,1961,2,1347,E,,0.7747378778204719,0.5291660867621986,0.054086418521105684,GHARDAIA
AGXLT477883,1961,3,1505,E,,0.7747378778204719,0.5291660867621986,0.054086418521105684,GHARDAIA
AGXLT477883,1961,4,2170,E,,0.7747378778204719,0.5291660867621986,0.054086418521105684,GHARDAIA
AGXLT477883,1961,5,2645,E,,0.7747378778204719,0.5291660867621986,0.054086418521105684,GHARDAIA
AGXLT477883,1961,6,2896,E,,0.7747378778204719,0.5291660867621986,0.054086418521105684,GHARDAIA
AGXLT477883,1961,7,3325,E,,0.7747378778204719,0.5291660867621986,0.054086418521105684,GHARDAIA
AGXLT477883,1961,8,3187,E,,0.7747378778204719,0.5291660867621986,0.054086418521105684,GHARDAIA
AGXLT477883,1961,9,2813,E,,0.7747378778204719,0.5291660867621986,0.054086418521105684,GHARDAIA
AGXLT544396,1961,1,898,E,,0.7845061304665584,0.528862868739647,0.006286797724777967,AYATA
AGXLT544396,1961,2,1402,E,,0.7845061304665584,0.528862868739647,0.006286797724777967,AYATA
AGXLT544396,1961,3,1505,E,,0.7845061304665584,0.528862868739647,0.006286797724777967,AYATA
AGXLT544396,1961,4,2254,E,,0.7845061304665584,0.528862868739647,0.006286797724777967,AYATA
AGXLT544396,1961,5,2664,E,,0.7845061304665584,0.528862868739647,0.006286797724777967,AYATA
AGXLT544396,1961,6,3000,E,,0.7845061304665584,0.528862868739647,0.006286797724777967,AYATA
AGXLT544396,1961,7,3331,E,,0.7845061304665584,0.528862868739647,0.006286797724777967,AYATA
AGXLT544396,1961,8,3119,E,,0.7845061304665584,0.528862868739647,0.006286797724777967,AYATA
AGXLT544396,1961,9,2932,E,,0.7845061304665584,0.528862868739647,0.006286797724777967,AYATA
AGXLT602246,1961,1,1198,E,,0.7050280748461277,0.5463585486408707,0.10737451352160463,DJANET
AGXLT602246,1961,2,1385,E,,0.7050280748461277,0.5463585486408707,0.10737451352160463,DJANET
AGXLT602246,1961,3,1717,E,,0.7050280748461277,0.5463585486408707,0.10737451352160463,DJANET
AGXLT602246,1961,4,2455,E,,0.7050280748461277,0.5463585486408707,0.10737451352160463,DJANET
AGXLT602246,1961,5,2893,E,,0.7050280748461277,0.5463585486408707,0.10737451352160463,DJANET
AGXLT602246,1961,6,3126,E,,0.7050280748461277,0.5463585486408707,0.10737451352160463,DJANET
AGXLT602246,1961,7,3030,E,,0.7050280748461277,0.5463585486408707,0.10737451352160463,DJANET
AGXLT602246,1961,8,2965,E,,0.7050280748461277,0.5463585486408707,0.10737451352160463,DJANET
AGXLT602246,1961,9,2737,E,,0.7050280748461277,0.5463585486408707,0.10737451352160463,DJANET
AGXLT750989,1961,1,1240,,,0.7267846375578657,0.5209792001533071,0.031134617303662307,AOULEF_ALGERIA
AGXLT750989,1961,2,1740,,,0.7267846375578657,0.5209792001533071,0.031134617303662307,AOULEF_ALGERIA
AGXLT750989,1961,3,2000,,,0.7267846375578657,0.5209792001533071,0.031134617303662307,AOULEF_ALGERIA
AGXLT750989,1961,4,2720,,,0.7267846375578657,0.5209792001533071,0.031134617303662307,AOULEF_ALGERIA
AGXLT750989,1961,5,3203,E,,0.7267846375578657,0.5209792001533071,0.031134617303662307,AOULEF_ALGERIA
AGXLT750989,1961,6,3480,,,0.7267846375578657,0.5209792001533071,0.031134617303662307,AOULEF_ALGERIA
AGXLT750989,1961,7,3780,,,0.7267846375578657,0.5209792001533071,0.031134617303662307,AOULEF_ALGERIA
AGXLT750989,1961,8,3640,,,0.7267846375578657,0.5209792001533071,0.031134617303662307,AOULEF_ALGERIA
AGXLT750989,1961,9,3300,,,0.7267846375578657,0.5209792001533071,0.031134617303662307,AOULEF_ALGERIA
AGXLT818652,1961,1,1163,E,,0.798714497951775,0.5234049443337194,0.010477996207963278,GHAZAOUETAL
AGXLT818652,1961,2,1473,E,,0.798714497951775,0.5234049443337194,0.010477996207963278,GHAZAOUETAL
AGXLT818652,1961,3,1358,E,,0.798714497951775,0.5234049443337194,0.010477996207963278,GHAZAOUETAL
AGXLT818652,1961,4,1764,E,,0.798714497951775,0.5234049443337194,0.010477996207963278,GHAZAOUETAL
AGXLT818652,1961,5,2111,E,,0.798714497951775,0.5234049443337194,0.010477996207963278,GHAZAOUETAL
AGXLT818652,1961,6,2144,E,,0.798714497951775,0.5234049443337194,0.010477996207963278,GHAZAOUETAL
AGXLT818652,1961,7,2429,E,,0.798714497951775,0.5234049443337194,0.010477996207963278,GHAZAOUETAL
AGXLT818652,1961,8,2431,E,,0.798714497951775,0.5234049443337194,0.010477996207963278,GHAZAOUETAL
AGXLT818652,1961,9,2357,E,,0.798714497951775,0.5234049443337194,0.010477996207963278,GHAZAOUETAL
AGXLT830065,1961,1,882,E,,0.7960504290482968,0.5137019676120702,1.0,TLEMCEN
AGXLT830065,1961,2,1234,E,,0.7960504290482968,0.5137019676120702,1.0,TLEMCEN
AGXLT830065,1961,3,1142,E,,0.7960504290482968,0.5137019676120702,1.0,TLEMCEN
AGXLT830065,1961,4,1535,E,,0.7960504290482968,0.5137019676120702,1.0,TLEMCEN
AGXLT830065,1961,5,1823,E,,0.7960504290482968,0.5137019676120702,1.0,TLEMCEN
AGXLT830065,1961,6,2186,E,,0.7960504290482968,0.5137019676120702,1.0,TLEMCEN
AGXLT830065,1961,7,2544,E,,0.7960504290482968,0.5137019676120702,1.0,TLEMCEN
AGXLT830065,1961,8,2607,E,,0.7960504290482968,0.5137019676120702,1.0,TLEMCEN
AGXLT830065,1961,9,2313,E,,0.7960504290482968,0.5137019676120702,1.0,TLEMCEN
AGXLT898158,1961,1,1101,E,,0.7223445227187355,0.5431747594040797,0.05648138908292586,ILLIZI
AGXLT898158,1961,2,1389,E,,0.7223445227187355,0.5431747594040797,0.05648138908292586,ILLIZI
AGXLT898158,1961,3,1690,E,,0.7223445227187355,0.5431747594040797,0.05648138908292586,ILLIZI
AGXLT898158,1961,4,2409,E,,0.7223445227187355,0.5431747594040797,0.05648138908292586,ILLIZI
AGXLT898158,1961,5,3036,E,,0.7223445227187355,0.5431747594040797,0.05648138908292586,ILLIZI
AGXLT898158,1961,6,3237,E,,0.7223445227187355,0.5431747594040797,0.05648138908292586,ILLIZI
AGXLT898158,1961,7,3199,E,,0.7223445227187355,0.5431747594040797,0.05648138908292586,ILLIZI
AGXLT898158,1961,8,3081,E,,0.7223445227187355,0.5431747594040797,0.05648138908292586,ILLIZI
AGXLT898158,1961,9,2837,E,,0.7223445227187355,0.5431747594040797,0.05648138908292586,ILLIZI
AGXLT952400,1961,1,980,,,0.7836181074987323,0.5291660867621986,0.009080930046901508,TOUGGOURT
AGXLT952400,1961,2,1320,,,0.7836181074987323,0.5291660867621986,0.009080930046901508,TOUGGOURT
AGXLT952400,1961,3,1475,,,0.7836181074987323,0.5291660867621986,0.009080930046901508,TOUGGOURT
AGXLT952400,1961,4,2205,,,0.7836181074987323,0.5291660867621986,0.009080930046901508,TOUGGOURT
AGXLT952400,1961,5,2720,,,0.7836181074987323,0.5291660867621986,0.009080930046901508,TOUGGOURT
AGXLT952400,1961,6,2910,,,0.7836181074987323,0.5291660867621986,0.009080930046901508,TOUGGOURT
AGXLT952400,1961,7,3325,,,0.7836181074987323,0.5291660867621986,0.009080930046901508,TOUGGOURT
AGXLT952400,1961,8,3125,,,0.7836181074987323,0.5291660867621986,0.009080930046901508,TOUGGOURT
AGXLT952400,1961,9,2770,,,0.7836181074987323,0.5291660867621986,0.009080930046901508,TOUGGOURT
AGXLT990706,1961,1,1013,E,,0.8138108884048176,0.532804703032817,0.0043907793633369925,BEJAIA
AGXLT990706,1961,2,1221,E,,0.8138108884048176,0.532804703032817,0.0043907793633369925,BEJAIA
AGXLT990706,1961,3,1281,E,,0.8138108884048176,0.532804703032817,0.0043907793633369925,BEJAIA
AGXLT990706,1961,4,1673,E,,0.8138108884048176,0.532804703032817,0.0043907793633369925,BEJAIA
AGXLT990706,1961,5,1879,E,,0.8138108884048176,0.532804703032817,0.0043907793633369925,BEJAIA
AGXLT990706,1961,6,2136,E,,0.8138108884048176,0.532804703032817,0.0043907793633369925,BEJAIA
AGXLT990706,1961,7,2344,E,,0.8138108884048176,0.532804703032817,0.0043907793633369925,BEJAIA
AGXLT990706,1961,8,2321,E,,0.8138108884048176,0.532804703032817,0.0043907793633369925,BEJAIA
AGXLT990706,1961,9,2357,E,,0.8138108884048176,0.532804703032817,0.0043907793633369925,BEJAIA
AJ000037575,1961,1,168,,,0.8559919793765545,0.659146556489366,0.05109270531883046,ZAKATALA
AJ000037575,1961,2,298,E,,0.8559919793765545,0.659146556489366,0.05109270531883046,ZAKATALA
AJ000037575,1961,3,691,,,0.8559919793765545,0.659146556489366,0.05109270531883046,ZAKATALA
AJ000037575,1961,4,1285,E,,0.8559919793765545,0.659146556489366,0.05109270531883046,ZAKATALA
AJ000037575,1961,5,2019,,,0.8559919793765545,0.659146556489366,0.05109270531883046,ZAKATALA
AJ000037575,1961,6,2338,,,0.8559919793765545,0.659146556489366,0.05109270531883046,ZAKATALA
AJ000037575,1961,7,2431,,,0.8559919793765545,0.659146556489366,0.05109270531883046,ZAKATALA
AJ000037575,1961,8,2400,,,0.8559919793765545,0.659146556489366,0.05109270531883046,ZAKATALA
AJ000037575,1961,9,1830,,,0.8559919793765545,0.659146556489366,0.05109270531883046,ZAKATALA
AJ000037661,1961,1,266,E,,0.8530348628936938,0.6606626466021237,0.0661610617702824,SHAKI
AJ000037661,1961,2,349,E,,0.8530348628936938,0.6606626466021237,0.0661610617702824,SHAKI
AJ000037661,1961,3,680,E,,0.8530348628936938,0.6606626466021237,0.0661610617702824,SHAKI
AJ000037661,1961,4,1269,E,,0.8530348628936938,0.6606626466021237,0.0661610617702824,SHAKI
AJ000037661,1961,5,1939,E,,0.8530348628936938,0.6606626466021237,0.0661610617702824,SHAKI
AJ000037661,1961,6,2286,E,,0.8530348628936938,0.6606626466021237,0.0661610617702824,SHAKI
AJ000037661,1961,7,2380,E,,0.8530348628936938,0.6606626466021237,0.0661610617702824,SHAKI
AJ000037661,1961,8,2348,E,,0.8530348628936938,0.6606626466021237,0.0661610617702824,SHAKI
AJ000037661,1961,9,1749,E,,0.8530348628936938,0.6606626466021237,0.0661610617702824,SHAKI
AJ000037675,1961,1,-32,E,,0.8543668973454328,0.6647560899065695,0.05727971260353259,GUBA
AJ000037675,1961,2,61,E,,0.8543668973454328,0.6647560899065695,0.05727971260353259,GUBA
AJ000037675,1961,3,334,E,,0.8543668973454328,0.6647560899065695,0.05727971260353259,GUBA
AJ000037675,1961,4,1017,E,,0.8543668973454328,0.6647560899065695,0.05727971260353259,GUBA
AJ000037675,1961,5,1763,E,,0.8543668973454328,0.6647560899065695,0.05727971260353259,GUBA
AJ000037675,1961,6,2048,E,,0.8543668973454328,0.6647560899065695,0.05727971260353259,GUBA
AJ000037675,1961,7,2151,E,,0.8543668973454328,0.6647560899065695,0.05727971260353259,GUBA
AJ000037675,1961,8,2188,E,,0.8543668973454328,0.6647560899065695,0.05727971260353259,GUBA
AJ000037675,1961,9,1501,E,,0.8543668973454328,0.6647560899065695,0.05727971260353259,GUBA
AJ000037735,1961,1,232,,,0.8485920839856602,0.6583876017789195,0.033230216545254966,GANCA
AJ000037735,1961,2,424,,,0.8485920839856602,0.6583876017789195,0.033230216545254966,GANCA
AJ000037735,1961,3,791,,,0.8485920839856602,0.6583876017789195,0.033230216545254966,GANCA
AJ000037735,1961,4,1420,,,0.8485920839856602,0.6583876017789195,0.033230216545254966,GANCA
AJ000037735,1961,5,2112,,,0.8485920839856602,0.6583876017789195,0.033230216545254966,GANCA
AJ000037735,1961,6,2453,,,0.8485920839856602,0.6583876017789195,0.033230216545254966,GANCA
AJ000037735,1961,7,2620,,,0.8485920839856602,0.6583876017789195,0.033230216545254966,GANCA
AJ000037735,1961,8,2580,,,0.8485920839856602,0.6583876017789195,0.033230216545254966,GANCA
AJ000037735,1961,9,1974,,,0.8485920839856602,0.6583876017789195,0.033230216545254966,GANCA
AJ000037747,1961,1,385,E,,0.8477067250867375,0.66061109953829,0.0036922462828061072,EVLAKH_AIRPORT
AJ000037747,1961,2,523,E,,0.8477067250867375,0.66061109953829,0.0036922462828061072,EVLAKH_AIRPORT
AJ000037747,1961,3,863,E,,0.8477067250867375,0.66061109953829,0.0036922462828061072,EVLAKH_AIRPORT
AJ000037747,1961,4,1517,E,,0.8477067250867375,0.66061109953829,0.0036922462828061072,EVLAKH_AIRPORT
AJ000037747,1961,5,2250,E,,0.8477067250867375,0.66061109953829,0.0036922462828061072,EVLAKH_AIRPORT
AJ000037747,1961,6,2694,E,,0.8477067250867375,0.66061109953829,0.0036922462828061072,EVLAKH_AIRPORT
AJ000037747,1961,7,2619,E,,0.8477067250867375,0.66061109953829,0.0036922462828061072,EVLAKH_AIRPORT
AJ000037747,1961,8,2691,E,,0.8477067250867375,0.66061109953829,0.0036922462828061072,EVLAKH_AIRPORT
AJ000037747,1961,9,2008,E,,0.8477067250867375,0.66061109953829,0.0036922462828061072,EVLAKH_AIRPORT
AJ000037749,1961,1,274,E,,0.8479997726661201,0.6624304076735992,0.011675481488873367,GOYCHAY
AJ000037749,1961,2,481,E,,0.8479997726661201,0.6624304076735992,0.011675481488873367,GOYCHAY
AJ000037749,1961,3,805,E,,0.8479997726661201,0.6624304076735992,0.011675481488873367,GOYCHAY
AJ000037749,1961,4,1430,E,,0.8479997726661201,0.6624304076735992,0.011675481488873367,GOYCHAY
AJ000037749,1961,5,2219,E,,0.8479997726661201,0.6624304076735992,0.011675481488873367,GOYCHAY
AJ000037749,1961,6,2577,E,,0.8479997726661201,0.6624304076735992,0.011675481488873367,GOYCHAY
AJ000037749,1961,7,2586,E,,0.8479997726661201,0.6624304076735992,0.011675481488873367,GOYCHAY
AJ000037749,1961,8,2607,E,,0.8479997726661201,0.6624304076735992,0.011675481488873367,GOYCHAY
AJ000037749,1961,9,1943,E,,0.8479997726661201,0.6624304076735992,0.011675481488873367,GOYCHAY
AJ000037756,1961,1,-83,E,,0.8469607857937637,0.6660174768803839,0.07753717193892824,MARAZA
AJ000037756,1961,2,85,E,,0.8469607857937637,0.6660174768803839,0.07753717193892824,MARAZA
AJ000037756,1961,3,345,E,,0.8469607857937637,0.6660174768803839,0.07753717193892824,MARAZA
AJ000037756,1961,4,942,E,,0.8469607857937637,0.6660174768803839,0.07753717193892824,MARAZA
AJ000037756,1961,5,1765,E,,0.8469607857937637,0.6660174768803839,0.07753717193892824,MARAZA
AJ000037756,1961,6,2144,E,,0.8469607857937637,0.6660174768803839,0.07753717193892824,MARAZA
AJ000037756,1961,7,2225,E,,0.8469607857937637,0.6660174768803839,0.07753717193892824,MARAZA
AJ000037756,1961,8,2249,E,,0.8469607857937637,0.6660174768803839,0.07753717193892824,MARAZA
AJ000037756,1961,9,1555,E,,0.8469607857937637,0.6660174768803839,0.07753717193892824,MARAZA
AJ000037860,1961,1,440,E,,0.8469607857937637,0.6692528131810088,0.004989522003792037,MASHTAGA
AJ000037860,1961,2,465,E,,0.8469607857937637,0.6692528131810088,0.004989522003792037,MASHTAGA
AJ000037860,1961,3,662,E,,0.8469607857937637,0.6692528131810088,0.004989522003792037,MASHTAGA
AJ000037860,1961,4,1199,E,,0.8469607857937637,0.6692528131810088,0.004989522003792037,MASHTAGA
AJ000037860,1961,5,2024,E,,0.8469607857937637,0.6692528131810088,0.004989522003792037,MASHTAGA
AJ000037860,1961,6,2409,E,,0.8469607857937637,0.6692528131810088,0.004989522003792037,MASHTAGA
AJ000037860,1961,7,2498,E,,0.8469607857937637,0.6692528131810088,0.004989522003792037,MASHTAGA
AJ000037860,1961,8,2525,E,,0.8469607857937637,0.6692528131810088,0.004989522003792037,MASHTAGA
AJ000037860,1961,9,2042,E,,0.8469607857937637,0.6692528131810088,0.004989522003792037,MASHTAGA
AJ000037907,1961,1,165,,,0.8386755315039467,0.66061109953829,0.04600339287496258,FIZULY
AJ000037907,1961,2,283,,,0.8386755315039467,0.66061109953829,0.04600339287496258,FIZULY
AJ000037907,1961,3,622,E,,0.8386755315039467,0.66061109953829,0.04600339287496258,FIZULY
AJ000037907,1961,4,1268,E,,0.8386755315039467,0.66061109953829,0.04600339287496258,FIZULY
AJ000037907,1961,5,2146,,,0.8386755315039467,0.66061109953829,0.04600339287496258,FIZULY
AJ000037907,1961,6,2388,E,,0.8386755315039467,0.66061109953829,0.04600339287496258,FIZULY
AJ000037907,1961,7,2484,E,,0.8386755315039467,0.66061109953829,0.04600339287496258,FIZULY
AJ000037907,1961,8,2459,E,,0.8386755315039467,0.66061109953829,0.04600339287496258,FIZULY
AJ000037907,1961,9,1838,E,,0.8386755315039467,0.66061109953829,0.04600339287496258,FIZULY
AJ000037936,1961,1,-86,,,0.8351234396326426,0.6553563312074718,0.09050992914878754,NAXCIVAN
AJ000037936,1961,2,12,E,,0.8351234396326426,0.6553563312074718,0.09050992914878754,NAXCIVAN
AJ000037936,1961,3,515,E,,0.8351234396326426,0.6553563312074718,0.09050992914878754,NAXCIVAN
AJ000037936,1961,4,1199,E,,0.8351234396326426,0.6553563312074718,0.09050992914878754,NAXCIVAN
AJ000037936,1961,5,2102,,,0.8351234396326426,0.6553563312074718,0.09050992914878754,NAXCIVAN
